id,name,sku,price,category,brand,powerRating,modelNumber,energyRating,efficiency,descriptionShort,descriptionFull,additionalInfo,imageUrl
rest_freezer_2,Arctic Air Commercial Freezer,ETL-REST_FREEZER_2,950,Restaurant Equipment,Arctic Air,950W,rest_freezer_2,A,Medium,Professional Restaurant Equipment - Arctic Air Arctic Air Commercial Freezer. Energy-efficient design with 950W power rating.,"The Arctic Air Commercial Freezer is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Arctic Air product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 950W,Energy Rating: A,Efficiency: Medium,Brand: Arctic Air,Category: Restaurant Equipment,Model: rest_freezer_2,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Arctic%20Air%20Commercial%20Freezer
rest_prep_1,Hobart A200 Commercial Mixer,ETL-REST_PREP_1,200,Restaurant Equipment,Hobart,200W,rest_prep_1,A+,High,Professional Restaurant Equipment - Hobart Hobart A200 Commercial Mixer. Energy-efficient design with 200W power rating.,"The Hobart A200 Commercial Mixer is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Hobart product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 200W,Energy Rating: A,Efficiency: High,Brand: Hobart,Category: Restaurant Equipment,Model: rest_prep_1,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Hobart%20A200%20Commercial%20Mixer
rest_prep_2,KitchenAid 5KSM150PSER Stand Mixer,ETL-REST_PREP_2,300,Restaurant Equipment,KitchenAid,300W,rest_prep_2,A+,High,Professional Restaurant Equipment - KitchenAid KitchenAid 5KSM150PSER Stand Mixer. Energy-efficient design with 300W power rating.,"The KitchenAid 5KSM150PSER Stand Mixer is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This KitchenAid product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 300W,Energy Rating: A,Efficiency: High,Brand: KitchenAid,Category: Restaurant Equipment,Model: rest_prep_2,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=KitchenAid%205KSM150PSER%20Stand%20Mixer
rest_prep_3,Cuisinart SM-50 Stand Mixer,ETL-REST_PREP_3,250,Restaurant Equipment,Cuisinart,250W,rest_prep_3,A,Medium,Professional Restaurant Equipment - Cuisinart Cuisinart SM-50 Stand Mixer. Energy-efficient design with 250W power rating.,"The Cuisinart SM-50 Stand Mixer is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Cuisinart product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 250W,Energy Rating: A,Efficiency: Medium,Brand: Cuisinart,Category: Restaurant Equipment,Model: rest_prep_3,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Cuisinart%20SM-50%20Stand%20Mixer
rest_prep_4,Hamilton Beach Commercial Blender,ETL-REST_PREP_4,400,Restaurant Equipment,Hamilton Beach,400W,rest_prep_4,A,Medium,Professional Restaurant Equipment - Hamilton Beach Hamilton Beach Commercial Blender. Energy-efficient design with 400W power rating.,"The Hamilton Beach Commercial Blender is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Hamilton Beach product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 400W,Energy Rating: A,Efficiency: Medium,Brand: Hamilton Beach,Category: Restaurant Equipment,Model: rest_prep_4,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Hamilton%20Beach%20Commercial%20Blender
rest_prep_5,Berkel Commercial Meat Slicer,ETL-REST_PREP_5,350,Restaurant Equipment,Berkel,350W,rest_prep_5,A+,High,Professional Restaurant Equipment - Berkel Berkel Commercial Meat Slicer. Energy-efficient design with 350W power rating.,"The Berkel Commercial Meat Slicer is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Berkel product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 350W,Energy Rating: A,Efficiency: High,Brand: Berkel,Category: Restaurant Equipment,Model: rest_prep_5,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Berkel%20Commercial%20Meat%20Slicer
office_comp_1,Dell OptiPlex 7090 Desktop,ETL-OFFICE_COMP_1,180,Office Equipment,Dell,180W,office_comp_1,A+,High,Professional Office Equipment - Dell Dell OptiPlex 7090 Desktop. Energy-efficient design with 180W power rating.,"The Dell OptiPlex 7090 Desktop is a professional-grade Office Equipment designed for maximum efficiency and performance. This Dell product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 180W,Energy Rating: A,Efficiency: High,Brand: Dell,Category: Office Equipment,Model: office_comp_1,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Dell%20OptiPlex%207090%20Desktop
office_comp_2,HP EliteDesk 800 G6 Desktop,ETL-OFFICE_COMP_2,200,Office Equipment,HP,200W,office_comp_2,A+,High,Professional Office Equipment - HP HP EliteDesk 800 G6 Desktop. Energy-efficient design with 200W power rating.,"The HP EliteDesk 800 G6 Desktop is a professional-grade Office Equipment designed for maximum efficiency and performance. This HP product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 200W,Energy Rating: A,Efficiency: High,Brand: HP,Category: Office Equipment,Model: office_comp_2,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=HP%20EliteDesk%20800%20G6%20Desktop
office_comp_3,Lenovo ThinkCentre M90t Desktop,ETL-OFFICE_COMP_3,190,Office Equipment,Lenovo,190W,office_comp_3,A+,High,Professional Office Equipment - Lenovo Lenovo ThinkCentre M90t Desktop. Energy-efficient design with 190W power rating.,"The Lenovo ThinkCentre M90t Desktop is a professional-grade Office Equipment designed for maximum efficiency and performance. This Lenovo product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 190W,Energy Rating: A,Efficiency: High,Brand: Lenovo,Category: Office Equipment,Model: office_comp_3,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Lenovo%20ThinkCentre%20M90t%20Desktop
office_laptop_1,"MacBook Pro 14"" M1 Pro",ETL-OFFICE_LAPTOP_1,70,Office Equipment,Apple,70W,office_laptop_1,A+,High,"Professional Office Equipment - Apple MacBook Pro 14"" M1 Pro. Energy-efficient design with 70W power rating.","The MacBook Pro 14"" M1 Pro is a professional-grade Office Equipment designed for maximum efficiency and performance. This Apple product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 70W,Energy Rating: A,Efficiency: High,Brand: Apple,Category: Office Equipment,Model: office_laptop_1,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=MacBook%20Pro%2014%22%20M1%20Pro
office_laptop_2,Dell XPS 13 9310 Laptop,ETL-OFFICE_LAPTOP_2,60,Office Equipment,Dell,60W,office_laptop_2,A+,High,Professional Office Equipment - Dell Dell XPS 13 9310 Laptop. Energy-efficient design with 60W power rating.,"The Dell XPS 13 9310 Laptop is a professional-grade Office Equipment designed for maximum efficiency and performance. This Dell product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 60W,Energy Rating: A,Efficiency: High,Brand: Dell,Category: Office Equipment,Model: office_laptop_2,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Dell%20XPS%2013%209310%20Laptop
office_laptop_3,"HP Spectre x360 13"" Laptop",ETL-OFFICE_LAPTOP_3,65,Office Equipment,HP,65W,office_laptop_3,A+,High,"Professional Office Equipment - HP HP Spectre x360 13"" Laptop. Energy-efficient design with 65W power rating.","The HP Spectre x360 13"" Laptop is a professional-grade Office Equipment designed for maximum efficiency and performance. This HP product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 65W,Energy Rating: A,Efficiency: High,Brand: HP,Category: Office Equipment,Model: office_laptop_3,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=HP%20Spectre%20x360%2013%22%20Laptop
office_printer_1,HP LaserJet Pro M404n Printer,ETL-OFFICE_PRINTER_1,350,Office Equipment,HP,350W,office_printer_1,A+,High,Professional Office Equipment - HP HP LaserJet Pro M404n Printer. Energy-efficient design with 350W power rating.,"The HP LaserJet Pro M404n Printer is a professional-grade Office Equipment designed for maximum efficiency and performance. This HP product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 350W,Energy Rating: A,Efficiency: High,Brand: HP,Category: Office Equipment,Model: office_printer_1,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=HP%20LaserJet%20Pro%20M404n%20Printer
office_printer_2,Canon imageRUNNER ADVANCE C3530 Printer,ETL-OFFICE_PRINTER_2,450,Office Equipment,Canon,450W,office_printer_2,A,Medium,Professional Office Equipment - Canon Canon imageRUNNER ADVANCE C3530 Printer. Energy-efficient design with 450W power rating.,"The Canon imageRUNNER ADVANCE C3530 Printer is a professional-grade Office Equipment designed for maximum efficiency and performance. This Canon product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 450W,Energy Rating: A,Efficiency: Medium,Brand: Canon,Category: Office Equipment,Model: office_printer_2,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Canon%20imageRUNNER%20ADVANCE%20C3530%20Printer
office_monitor_1,"Dell UltraSharp U2720Q 27"" Monitor",ETL-OFFICE_MONITOR_1,25,Office Equipment,Dell,25W,office_monitor_1,A+,High,"Professional Office Equipment - Dell Dell UltraSharp U2720Q 27"" Monitor. Energy-efficient design with 25W power rating.","The Dell UltraSharp U2720Q 27"" Monitor is a professional-grade Office Equipment designed for maximum efficiency and performance. This Dell product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 25W,Energy Rating: A,Efficiency: High,Brand: Dell,Category: Office Equipment,Model: office_monitor_1,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Dell%20UltraSharp%20U2720Q%2027%22%20Monitor
office_monitor_2,"LG 27UL850-W 27"" Monitor",ETL-OFFICE_MONITOR_2,30,Office Equipment,LG,30W,office_monitor_2,A+,High,"Professional Office Equipment - LG LG 27UL850-W 27"" Monitor. Energy-efficient design with 30W power rating.","The LG 27UL850-W 27"" Monitor is a professional-grade Office Equipment designed for maximum efficiency and performance. This LG product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 30W,Energy Rating: A,Efficiency: High,Brand: LG,Category: Office Equipment,Model: office_monitor_2,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=LG%2027UL850-W%2027%22%20Monitor
office_network_1,Cisco Catalyst 2960 Switch,ETL-OFFICE_NETWORK_1,15,Office Equipment,Cisco,15W,office_network_1,A+,High,Professional Office Equipment - Cisco Cisco Catalyst 2960 Switch. Energy-efficient design with 15W power rating.,"The Cisco Catalyst 2960 Switch is a professional-grade Office Equipment designed for maximum efficiency and performance. This Cisco product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 15W,Energy Rating: A,Efficiency: High,Brand: Cisco,Category: Office Equipment,Model: office_network_1,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Cisco%20Catalyst%202960%20Switch
office_network_2,Netgear GS108 Switch,ETL-OFFICE_NETWORK_2,8,Office Equipment,Netgear,8W,office_network_2,A+,High,Professional Office Equipment - Netgear Netgear GS108 Switch. Energy-efficient design with 8W power rating.,"The Netgear GS108 Switch is a professional-grade Office Equipment designed for maximum efficiency and performance. This Netgear product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 8W,Energy Rating: A,Efficiency: High,Brand: Netgear,Category: Office Equipment,Model: office_network_2,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Netgear%20GS108%20Switch
etl_8_86515,Prefect Irus,ETL-ETL_8_86515,,ETL Technology,Prefect Controls Ltd,YesW,etl_8_86515,Yes,High,Professional ETL Technology - Prefect Controls Ltd Prefect Irus. Energy-efficient design with YesW power rating.,"The Prefect Irus is a professional-grade ETL Technology designed for maximum efficiency and performance. This Prefect Controls Ltd product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: YesW,Energy Rating: A,Efficiency: High,Brand: Prefect Controls Ltd,Category: ETL Technology,Model: etl_8_86515,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Prefect%20Irus
etl_11_86407,Asynchronous IE4 motor (230V),ETL-ETL_11_86407,,ETL Technology,NORD Gear Ltd,0.12W,etl_11_86407,70.4,High,Professional ETL Technology - NORD Gear Ltd Asynchronous IE4 motor (230V). Energy-efficient design with 0.12W power rating.,"The Asynchronous IE4 motor (230V) is a professional-grade ETL Technology designed for maximum efficiency and performance. This NORD Gear Ltd product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 0.12W,Energy Rating: A,Efficiency: High,Brand: NORD Gear Ltd,Category: ETL Technology,Model: etl_11_86407,Professional installation recommended,Comprehensive warranty included,https://img.etl.energysecurity.gov.uk/200x/f58R73_otuGSJH45
etl_11_86537,SK 550P-222-340-A,ETL-ETL_11_86537,22,ETL Technology,NORD Gear Ltd,22W,etl_11_86537,22,High,Professional ETL Technology - NORD Gear Ltd SK 550P-222-340-A. Energy-efficient design with 22W power rating.,"The SK 550P-222-340-A is a professional-grade ETL Technology designed for maximum efficiency and performance. This NORD Gear Ltd product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 22W,Energy Rating: A,Efficiency: High,Brand: NORD Gear Ltd,Category: ETL Technology,Model: etl_11_86537,Professional installation recommended,Comprehensive warranty included,https://img.etl.energysecurity.gov.uk/200x/f2esPt_o8uS6jnDn
etl_11_86536,SK 550P-182-340-A,ETL-ETL_11_86536,19,ETL Technology,NORD Gear Ltd,18.5W,etl_11_86536,18.5,High,Professional ETL Technology - NORD Gear Ltd SK 550P-182-340-A. Energy-efficient design with 18.5W power rating.,"The SK 550P-182-340-A is a professional-grade ETL Technology designed for maximum efficiency and performance. This NORD Gear Ltd product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 18.5W,Energy Rating: A,Efficiency: High,Brand: NORD Gear Ltd,Category: ETL Technology,Model: etl_11_86536,Professional installation recommended,Comprehensive warranty included,https://img.etl.energysecurity.gov.uk/200x/f2esJG_o8uS6jnDn
etl_11_86535,SK 550P-152-340-A,ETL-ETL_11_86535,15,ETL Technology,NORD Gear Ltd,15W,etl_11_86535,15,High,Professional ETL Technology - NORD Gear Ltd SK 550P-152-340-A. Energy-efficient design with 15W power rating.,"The SK 550P-152-340-A is a professional-grade ETL Technology designed for maximum efficiency and performance. This NORD Gear Ltd product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 15W,Energy Rating: A,Efficiency: High,Brand: NORD Gear Ltd,Category: ETL Technology,Model: etl_11_86535,Professional installation recommended,Comprehensive warranty included,https://img.etl.energysecurity.gov.uk/200x/f2esIK_o8uS6jnDn
etl_11_86534,SK 550P-112-340-A,ETL-ETL_11_86534,11,ETL Technology,NORD Gear Ltd,11W,etl_11_86534,11,High,Professional ETL Technology - NORD Gear Ltd SK 550P-112-340-A. Energy-efficient design with 11W power rating.,"The SK 550P-112-340-A is a professional-grade ETL Technology designed for maximum efficiency and performance. This NORD Gear Ltd product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 11W,Energy Rating: A,Efficiency: High,Brand: NORD Gear Ltd,Category: ETL Technology,Model: etl_11_86534,Professional installation recommended,Comprehensive warranty included,https://img.etl.energysecurity.gov.uk/200x/f2esHT_o8uS6jnDn
etl_11_86533,SK 550P-751-340-A,ETL-ETL_11_86533,8,ETL Technology,NORD Gear Ltd,7.5W,etl_11_86533,7.5,High,Professional ETL Technology - NORD Gear Ltd SK 550P-751-340-A. Energy-efficient design with 7.5W power rating.,"The SK 550P-751-340-A is a professional-grade ETL Technology designed for maximum efficiency and performance. This NORD Gear Ltd product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 7.5W,Energy Rating: A,Efficiency: High,Brand: NORD Gear Ltd,Category: ETL Technology,Model: etl_11_86533,Professional installation recommended,Comprehensive warranty included,https://img.etl.energysecurity.gov.uk/200x/f2erGX_o8uS6jnDn
etl_11_86532,SK 550P-551-340-A,ETL-ETL_11_86532,6,ETL Technology,NORD Gear Ltd,5.5W,etl_11_86532,5.5,High,Professional ETL Technology - NORD Gear Ltd SK 550P-551-340-A. Energy-efficient design with 5.5W power rating.,"The SK 550P-551-340-A is a professional-grade ETL Technology designed for maximum efficiency and performance. This NORD Gear Ltd product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 5.5W,Energy Rating: A,Efficiency: High,Brand: NORD Gear Ltd,Category: ETL Technology,Model: etl_11_86532,Professional installation recommended,Comprehensive warranty included,https://img.etl.energysecurity.gov.uk/200x/f2erFK_o8uS6jnDn
etl_11_86531,SK 550P-401-340-A,ETL-ETL_11_86531,4,ETL Technology,NORD Gear Ltd,4W,etl_11_86531,4,High,Professional ETL Technology - NORD Gear Ltd SK 550P-401-340-A. Energy-efficient design with 4W power rating.,"The SK 550P-401-340-A is a professional-grade ETL Technology designed for maximum efficiency and performance. This NORD Gear Ltd product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 4W,Energy Rating: A,Efficiency: High,Brand: NORD Gear Ltd,Category: ETL Technology,Model: etl_11_86531,Professional installation recommended,Comprehensive warranty included,https://img.etl.energysecurity.gov.uk/200x/f2erEZ_o8uS6jnDn
etl_11_86530,SK 550P-301-340-A,ETL-ETL_11_86530,3,ETL Technology,NORD Gear Ltd,3W,etl_11_86530,3,High,Professional ETL Technology - NORD Gear Ltd SK 550P-301-340-A. Energy-efficient design with 3W power rating.,"The SK 550P-301-340-A is a professional-grade ETL Technology designed for maximum efficiency and performance. This NORD Gear Ltd product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 3W,Energy Rating: A,Efficiency: High,Brand: NORD Gear Ltd,Category: ETL Technology,Model: etl_11_86530,Professional installation recommended,Comprehensive warranty included,https://img.etl.energysecurity.gov.uk/200x/f1xnxI_o8uS6jnDn
etl_11_86524,SK 550P-370-340-A,ETL-ETL_11_86524,,ETL Technology,NORD Gear Ltd,0.37W,etl_11_86524,0.37,High,Professional ETL Technology - NORD Gear Ltd SK 550P-370-340-A. Energy-efficient design with 0.37W power rating.,"The SK 550P-370-340-A is a professional-grade ETL Technology designed for maximum efficiency and performance. This NORD Gear Ltd product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 0.37W,Energy Rating: A,Efficiency: High,Brand: NORD Gear Ltd,Category: ETL Technology,Model: etl_11_86524,Professional installation recommended,Comprehensive warranty included,https://img.etl.energysecurity.gov.uk/200x/f8wydc_ocuRrlxgR
etl_11_86523,SK 550P-250-340-A,ETL-ETL_11_86523,,ETL Technology,NORD Gear Ltd,0.25W,etl_11_86523,0.25,High,Professional ETL Technology - NORD Gear Ltd SK 550P-250-340-A. Energy-efficient design with 0.25W power rating.,"The SK 550P-250-340-A is a professional-grade ETL Technology designed for maximum efficiency and performance. This NORD Gear Ltd product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 0.25W,Energy Rating: A,Efficiency: High,Brand: NORD Gear Ltd,Category: ETL Technology,Model: etl_11_86523,Professional installation recommended,Comprehensive warranty included,https://img.etl.energysecurity.gov.uk/200x/f8wycb_ocuRrlxgR
etl_11_86522,SK 550P-221-123-A,ETL-ETL_11_86522,2,ETL Technology,NORD Gear Ltd,2.2W,etl_11_86522,2.2,High,Professional ETL Technology - NORD Gear Ltd SK 550P-221-123-A. Energy-efficient design with 2.2W power rating.,"The SK 550P-221-123-A is a professional-grade ETL Technology designed for maximum efficiency and performance. This NORD Gear Ltd product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 2.2W,Energy Rating: A,Efficiency: High,Brand: NORD Gear Ltd,Category: ETL Technology,Model: etl_11_86522,Professional installation recommended,Comprehensive warranty included,https://img.etl.energysecurity.gov.uk/200x/f8wy8C_ocuRrlxgR
etl_11_86529,SK 550P-221-340-A,ETL-ETL_11_86529,2,ETL Technology,NORD Gear Ltd,2.2W,etl_11_86529,2.2,High,Professional ETL Technology - NORD Gear Ltd SK 550P-221-340-A. Energy-efficient design with 2.2W power rating.,"The SK 550P-221-340-A is a professional-grade ETL Technology designed for maximum efficiency and performance. This NORD Gear Ltd product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 2.2W,Energy Rating: A,Efficiency: High,Brand: NORD Gear Ltd,Category: ETL Technology,Model: etl_11_86529,Professional installation recommended,Comprehensive warranty included,https://img.etl.energysecurity.gov.uk/200x/f1xnvb_o8uS6jnDn
etl_11_86528,SK 550P-151-340-A,ETL-ETL_11_86528,2,ETL Technology,NORD Gear Ltd,1.5W,etl_11_86528,1.5,High,Professional ETL Technology - NORD Gear Ltd SK 550P-151-340-A. Energy-efficient design with 1.5W power rating.,"The SK 550P-151-340-A is a professional-grade ETL Technology designed for maximum efficiency and performance. This NORD Gear Ltd product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 1.5W,Energy Rating: A,Efficiency: High,Brand: NORD Gear Ltd,Category: ETL Technology,Model: etl_11_86528,Professional installation recommended,Comprehensive warranty included,https://img.etl.energysecurity.gov.uk/200x/f1xntK_o8uS6jnDn
